/usr/bin/python3.6 /home/yigong/Projects/APTProject/Data/TreeBuilder_V1.py
												20763, 2019-12-30 18:27:53.373074089
												20767, 2019-12-30 18:27:56.178631287
												20768, 2019-12-30 18:27:56.178820732
												20769, 2019-12-30 18:27:56.184146313
												20770, 2019-12-30 18:27:56.323838538
												20771, 2019-12-30 18:27:56.324277621
												20773, 2019-12-30 18:27:56.329110346
												20781, 2019-12-30 18:27:56.389171426
												20785, 2019-12-30 18:27:56.406924776
												20786, 2019-12-30 18:27:56.409014311
												20788, 2019-12-30 18:27:56.429963504
												20789, 2019-12-30 18:27:56.489165513
												20790, 2019-12-30 18:27:59.546526689
												20791, 2019-12-30 18:27:59.546682198
												20792, 2019-12-30 18:27:59.546878178
												20793, 2019-12-30 18:27:59.548939192
												20795, 2019-12-30 18:27:59.702666424
												20796, 2019-12-30 18:27:59.703580872
												20797, 2019-12-30 18:27:59.704090532
												20799, 2019-12-30 18:27:59.748452147
												20800, 2019-12-30 18:27:59.748728957
												20801, 2019-12-30 18:28:01.416785842
												20807, 2019-12-30 18:28:49.515899789
												20895, 2019-12-30 18:45:42.913132790
												20900, 2019-12-30 18:45:43.868703496
												20901, 2019-12-30 18:45:43.869577891
												20951, 2019-12-30 18:59:28.020269323
												20952, 2019-12-30 18:59:28.023661762
												20957, 2019-12-30 18:59:36.301843897
												20959, 2019-12-30 18:59:36.308665420
												20960, 2019-12-30 18:59:36.308961044
												20961, 2019-12-30 18:59:36.398011979
												20962, 2019-12-30 18:59:36.398055939
												20964, 2019-12-30 18:59:36.428139152
												20965, 2019-12-30 18:59:36.462536263
												20967, 2019-12-30 18:59:37.001623299
												20969, 2019-12-30 18:59:37.233711704
												21019, 2019-12-30 19:10:34.740558042
												21122, 2019-12-30 19:32:50.449714967
												21211, 2019-12-30 20:00:31.142052519
												21216, 2019-12-30 20:01:00.700788584
												21218, 2019-12-30 20:01:00.745699847
												21219, 2019-12-30 20:01:00.794291051
												21260, 2019-12-30 20:11:33.030139112
												21261, 2019-12-30 20:11:33.032971688
												21266, 2019-12-30 20:11:33.092535461
												21403, 2019-12-30 21:01:38.492402372
												21408, 2019-12-30 21:01:38.543410827
												21572, 2019-12-30 22:09:31.207359376
												21573, 2019-12-30 22:09:31.208477680
												21574, 2019-12-30 22:09:31.208794326
												21575, 2019-12-30 22:09:31.307655711
												21577, 2019-12-30 22:09:31.314577501
												21579, 2019-12-30 22:09:31.338668829
												21580, 2019-12-30 22:09:31.363838105
												21582, 2019-12-30 22:09:31.946448740
												21583, 2019-12-30 22:09:32.054664787
												21585, 2019-12-30 22:09:32.151314176
												21587, 2019-12-30 22:09:32.253293249
												21685, 2019-12-30 22:43:17.270386398
												21686, 2019-12-30 22:43:17.270500462
												21690, 2019-12-30 22:43:17.329768112
												22034, 2019-12-31 00:14:26.290185769
										20664, None
												20673, 2019-12-30 18:27:50.387027511
												20674, 2019-12-30 18:27:50.387106430
												20675, 2019-12-30 18:27:50.387125937
												20676, 2019-12-30 18:27:50.387434323
												20677, 2019-12-30 18:27:50.424202389
												20678, 2019-12-30 18:27:50.472933866
												20679, 2019-12-30 18:27:50.481269075
												20680, 2019-12-30 18:27:50.486658983
												20682, 2019-12-30 18:27:50.579787471
												20683, 2019-12-30 18:27:50.583939758
												20685, 2019-12-30 18:27:50.606160418
												20686, 2019-12-30 18:27:50.615476949
												20687, 2019-12-30 18:27:50.625258669
												20688, 2019-12-30 18:27:50.636749712
												20691, 2019-12-30 18:27:50.743788988
												20697, 2019-12-30 18:27:50.834414675
												20698, 2019-12-30 18:27:50.837132945
												20699, 2019-12-30 18:27:50.840895144
												20700, 2019-12-30 18:27:50.842666220
												20805, 2019-12-30 18:28:49.507498195
										20709, None
												20714, 2019-12-30 18:27:51.268374316
												20715, 2019-12-30 18:27:51.283917292
												20716, 2019-12-30 18:27:51.285340877
												20717, 2019-12-30 18:27:51.340975340
												20718, 2019-12-30 18:27:51.341108629
												20719, 2019-12-30 18:27:51.341133385
												20720, 2019-12-30 18:27:51.344662701
												20721, 2019-12-30 18:27:51.367798346
												20722, 2019-12-30 18:27:51.383059211
												20723, 2019-12-30 18:27:51.383165487
												20724, 2019-12-30 18:27:51.383721083
												20725, 2019-12-30 18:27:51.495602668
												20726, 2019-12-30 18:27:51.509132695
												20727, 2019-12-30 18:27:51.522714801
												20729, 2019-12-30 18:27:51.526056918
												20730, 2019-12-30 18:27:51.543408281
												20731, 2019-12-30 18:27:51.545199596
												20732, 2019-12-30 18:27:51.700529972
												20733, 2019-12-30 18:27:51.712409632
												20734, 2019-12-30 18:27:51.724224053
												20766, 2019-12-30 18:27:55.343580821
												20806, 2019-12-30 18:28:49.507557606
										20736, None
												20740, 2019-12-30 18:27:51.930165682
												20741, 2019-12-30 18:27:51.944502121
												20742, 2019-12-30 18:27:51.945325851
												20743, 2019-12-30 18:27:51.993941598
												20744, 2019-12-30 18:27:51.994065170
												20745, 2019-12-30 18:27:51.994106409
												20746, 2019-12-30 18:27:51.994515696
												20747, 2019-12-30 18:27:52.025770504
												20748, 2019-12-30 18:27:52.037479894
												20749, 2019-12-30 18:27:52.037575068
												20750, 2019-12-30 18:27:52.038089493
												20751, 2019-12-30 18:27:52.081680596
												20752, 2019-12-30 18:27:52.081811375
												20753, 2019-12-30 18:27:52.094490254
												20754, 2019-12-30 18:27:52.094708828
												20755, 2019-12-30 18:27:52.115608304
												20756, 2019-12-30 18:27:52.120020152
												20803, 2019-12-30 18:28:49.507448580
										20776, None
												20782, 2019-12-30 18:27:56.390966037
												20783, 2019-12-30 18:27:56.400261872
												20787, 2019-12-30 18:27:56.410505924
												20798, 2019-12-30 18:27:59.704748730
												20963, 2019-12-30 18:59:36.404894866
												21215, 2019-12-30 20:01:00.329806282
												21576, 2019-12-30 22:09:31.311202229
						20575, 2019-12-30 18:27:48.390630566
